filename,0
data2/moth22_2022-01-26.cine,0.356206690883185
data2/moth22_2022-01-31_Cine1.cine,0.1455246018083632
data2/moth22_2022-02-01_Cine1.cine,0.16502045236548166
data2/moth22_2022-02-01b_Cine1.cine,0.08638698344580696
data2/moth22_2022-02-08_Cine1.cine,0.16438598366789747
data2/moth22_2022-02-09_okay.cine,0.13301834933741086
data2/moth22_2022_02_02a_maybe_Standing.cine,0.04777070063694268
data2/moth23_2022-02-09_meh.cine,0.1576364918957937
data2/moth23_2022-02-14_Cine1.cine,0.01008482722566065
data2/moth25_2022-02-15_nodrink.cine,0.00667913438418379
data2/moth26_2022-02-15_freeflight.cine,0.22280599153927447
data2/moth26_2022-02-17_hover-feeding_Cine1.cine,0.19269579903728679
data2/moth26_2022-02-21_Cine1.cine,0.3467044500419815
data2/moth26_2022-02-22_Cine1.cine,0.05466487739632168
data2/moth26_2022-02-25_Cine1.cine,0.05323451991198419
data2/moth26_2022-02-25_Cine2.cine,0.0702710920102225
data2/mothDelta1_2022-09-16_Cine1.cine,0.3408635700281847
data2/mothDelta2_2022-09-16_Cine1.cine,0.055967206072854034
data2/mothDelta3_2022-09-16_Cine1.cine,0.34399276264100254
data2/mothDelta4_2022-09-19_Cine1.cine,0.10794536431983756
data2/mothM1_2022-09-21_Cine1.cine,0.14324787970467823
data2/mothM1_2022-09-22_Cine1.cine,0.04073427267094676
data2/mothM1_2022-09-23_Cine1.cine,0.0693801178257808
data2/mothM1_2022-09-26_Cine1.cine,0.1326705210641018
data2/mothM1_2022-09-27_Cine1.cine,0.11870503597122303
data2/mothM3_2022-09-19_Cine1.cine,0.036567674338707126
data2/mothM3_2022-09-21_Cine1.cine,0.06372526618836542
data2/mothM3_2022-09-22_Cine1.cine,0.17428938691333817
data2/mothM3_2022-09-22_Cine2.cine,0.29387186292560535
data2/mothM3_2022-09-23_Cine1.cine,0.3845238095238096
data2/mothM4_2022-09-19_Cine1.cine,0.030209970921186113
data2/mothM4_2022-09-22_Cine1.cine,0.1125833188939985
data2/mothM4_2022-09-23_Cine1.cine,0.039894183668145525
data2/mothM5_2022-09-21_Cine1.cine,0.054958261942587794
data2/mothM5_2022-09-23_Cine1.cine,0.048021091183480455
data2/mothM5_2022-09-26_Cine1.cine,0.0468696167962585
data2/mothM5_2022-09-26_Cine2.cine,0.04359635474549908
data2/mothM5_2022-09-27_Cine1.cine,0.0915492957746479
data2/mothM6_2022-09-22_Cine1.cine,0.08605252257863373
data2/mothM6_2022-09-22_Cine2.cine,0.14553367779174228
data2/mothM6_2022-09-23_Cine1.cine,0.18528778210397287
data2/mothM6_2022-09-26_Cine1.cine,0.2066420664206642
data2/mothM6_2022-09-27_Cine1.cine,0.06945773309036235
data2/mothM8_2022-09-20_Cine2.cine,0.29411302575809567
data2/mothM8_2022-09-23_Cine1.cine,0.11896840148698885
data2/mothM9_2022-09-20_Cine1.cine,0.048537080381514275
data2/unsuitableVideos/deadMothTest_2022-01-28_Cine1.cine,0.011149491460372326
data2/unsuitableVideos/moth22_2022-02-04_Cine1.cine,0.12480893592004702
data2/unsuitableVideos/moth22_2022-02-07_Cine1.cine,0.016025641025641028
data2/unsuitableVideos/moth22_2022-02-11.cine,0.04334895869075201
data2/unsuitableVideos/moth22_2022_02_04_Cine1.cine,0.5764001623376623
data2/unsuitableVideos/moth22_manual2_2022-01-28_Cine1.cine,0.012879864698010527
data2/unsuitableVideos/moth23_2022-02-11_a.cine,0.04062650315075113
data2/unsuitableVideos/moth23_2022-02-15_Cine1.cine,0.006587695207422632
data2/unsuitableVideos/moth26_2022-02-23_Cine1.cine,0.040360559234731454
